agrupacion_id,eleccion_id,nombre,agrupacioninterna
0539,8,FRENTE CIUDADANO PARA LA VICTORIA,
0553,8,FRENTE POPULAR PARA LA LIBERACION,
0566,8,FRENTE UNIDAD Y RENOVACION,
0172,8,NUEVA DIRIGENCIA,
0811,8,VAMOS                                                                                               ,
0824,8,MOVES LUJAN                                                                                         ,
0738,8,MIC-MERCEDES INDEPENDIENTE COMUNAL                                                                  ,
0829,8,"AGRUP.25 DE MAYO MERCEDES""                                                                         """,
0821,8,AG.VECINALISTA PROYECTO LOCAL MERLENSE                                                              ,
0849,8,UNION DEL PUEBLO MORENO                                                                             ,
0836,8,VALORES PARA MI PAIS NECOCHEA                                                                       ,
0828,8,P.O.T.-POR OLAVARRIA TODOS                                                                          ,
0840,8,VALORES PARA MI PAIS                                                                                ,
0843,8,NUEVO PERGAMINO                                                                                     ,
0839,8,ACCION POR PILAR                                                                                    ,
0850,8,SUMEMOS PILAR                                                                                       ,
0737,8,PROPIN-PROPUESTA PINAMAR                                                                            ,
0792,8,UNION VECINAL SALLIQUELO                                                                            ,
0751,8,CAS-CONCORDANCIA APERTURISTA SALTENSE                                                               ,
0705,8,CON VOCACION POR SAN ISIDRO                                                                         ,
0793,8,VECINOS SOLIDARIOS                                                                                  ,
0842,8,VECINALISMO EN ACCION                                                                               ,
06-501,11,FRENTE DE TODOS,
0856,8,FUERZA VECINAL PARA EL CAMBIO SOCIAL                                                                ,
0848,8,MOV.VEC.DEL PARTIDO DE TRES ARROYOS                                                                 ,
0822,8,COMPROMISO VECINAL LA COSTA                                                                         ,
0750,8,TODOS VECINOS                                                                                       ,
0760,8,VIVILO-VECINOS INDEPENDIENTES                                                                       ,
0697,8,ACCION POR VILLARINO                                                                                ,
0612,8,NUEVO ZARATE                                                                                        ,
0782,8,UNIDAD PACEÑA                                                                                       ,
0545,9,FRENTE JUJEÑO CAMBIEMOS,
0851,8,SIEMPRE ITUZAINGO                                                                                   ,
0008,9,PARTIDO FEDERAL                                                                                     ,
0110,9,DEFENSA COMUNAL DE E.DE LA CRUZ                                                                     ,
0298,9,TODOS POR BUENOS AIRES                                                                              ,
0301,9,PATRIA GRANDE                                                                                       ,
0318,9,MOVIMIENTO PARA LA VICTORIA                                                                         ,
0319,9,UNION VECINAL DE GUAMINI                                                                            ,
0364,9,ACCION MARPLATENSE                                                                                  ,
0382,9,INTEGRACION VECINALISTA ROSALEÑA                                                                    ,
0484,9,NAC-NUEVA ALTERNATIVA CARMEÑA                                                                       ,
0503,9,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                           ,
0511,9,1PAIS                                                                                               ,
0518,9,CAMBIEMOS BUENOS AIRES                                                                              ,
0527,9,ENCUENTRO POPULAR POR TIERRA TECHO Y TRABAJO                                                        ,
0546,9,FRENTE JUSTICIALISTA                                                                                ,
0567,9,IZQUIERDA AL FRENTE POR EL SOCIALISMO                                                               ,
0574,9,UNIDAD CIUDADANA                                                                                    ,
0612,9,NUEVO ZARATE                                                                                        ,
0673,9,CONSTRUC.SOCIAL PARTICIPATIVA                                                                       ,
0697,9,ACCION POR VILLARINO                                                                                ,
0705,9,CON VOCACION POR SAN ISIDRO                                                                         ,
0737,9,PROPUESTA PINAMAR-PROPIN                                                                            ,
0738,9,MERCEDES INDEPENDIENTE COMUNAL MIC                                                                  ,
0751,9,CAS-CONCORDANCIA APERTURISTA SALTENSE                                                               ,
0792,9,UNION VECINAL SALLIQUELO                                                                            ,
0793,9,VECINOS SOLIDARIOS                                                                                  ,
0797,9,ENTRE TODOS                                                                                         ,
0809,9,CORRIENTE DE PENSAMIENTO BONAERENSE (CO.PE.BO)                                                      ,
0811,9,VAMOS                                                                                               ,
0812,9,VAMOS CREANDO CIUDAD NUEVA                                                                          ,
0813,9,PARTIDO SOCIALISTA                                                                                  ,
0814,9,PARTIDO RENOVADOR FEDERAL                                                                           ,
0815,9,"MAC-MISION, ACC. Y COMPROMISO                                                                       ",
0819,9,CONS.JUARENSE PARA LA PART.CIUDADANA                                                                ,
0820,9,PROYECTO ESCOBAR                                                                                    ,
0822,9,COMPROMISO VECINAL LA COSTA                                                                         ,
0823,9,UNION VECINAL MAS CAMPANA                                                                           ,
0836,9,VALORES PARA MI PAIS NECOCHEA                                                                       ,
0842,9,VECINALISMO EN ACCION                                                                               ,
0844,9,BIEN COMUN POR ROSALES                                                                              ,
0845,9,UNION VEC.DE A.GONZALES CHAVES                                                                      ,
0847,9,POR UN NUEVO JUNIN                                                                                  ,
0848,9,M.VEC.DEL PARTIDO DE TRES ARROYOS                                                                   ,
0850,9,SUMEMOS PILAR                                                                                       ,
0851,9,SIEMPRE ITUZAINGO                                                                                   ,
0853,9,JUNTOS POR CHACOMUS                                                                                 ,
0854,9,ACUERDO BELGRANENSE                                                                                 ,
0000,9,"",
0023,9,UNION POPULAR,
0071,9,DEL OBRERO,
0072,9,INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR,
0165,9,NUEVO OCTUBRE,
0184,9,AGRARIO Y SOCIAL,
0534,9,FRENTE AVANCEMOS,
0535,9,FRENTE CAMBIEMOS,
0559,9,FRENTE RENOVADOR DE LA CONCORDIA,
0514,9,ALTERNATIVA POPULAR RIOJANA,
0517,9,CAMBIEMOS - FUERZA CIVICA RIOJANA,
0549,9,FRENTE JUSTICIALISTA RIOJANO,
0159,9,MOVIMIENTO NORTE GRANDE,
0564,9,FRENTE TODOS,
0182,9,ADN - ACCION POR UNA DEMOCRACIA NUEVA,
0186,9,NUEVA IZQUIERDA,
0512,9,1 PAIS SOMOS SAN JUAN,
0522,9,CAMBIEMOS SAN JUAN,
0556,9,FRENTE PROGRESISTA POPULAR,
0532,9,FRENTE AMPLIO FORMOSEÑO CAMBIEMOS,
0194,9,OBRERO,
0505,9,FRENTE DE LA VICTORIA,
0558,9,FRENTE RENOVADOR 1PAIS,
0038,9,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES,
0210,9,MOVIMIENTO INTEGRACION LATINOAMERICANA DE EXPRESION SOCIAL,
0557,9,FRENTE RENOVADOR - 1PAIS,
0568,9,JUNTOS PODEMOS MAS,
0571,9,SOMOS CORRIENTES,
0528,9,ENCUENTRO POR CORRIENTES - ECO + CAMBIEMOS,
0515,9,AVANCEMOS HACIA 1PAIS MEJOR,
0531,9,EVOLUCION,
0576,9,UNIDAD PORTEÑA,
0580,9,VAMOS JUNTOS,
0187,9,AUTODETERMINACION Y LIBERTAD,
0501,9,FRENTE PARA LA VICTORIA,
0504,9,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES - PARTIDO OBRERO + IZQUIERDA POR UNA OPCION SOCIALISTA,
0577,9,UNION PARA VIVIR MEJOR - CAMBIEMOS,
0083,9,"MOVIMIENTO POLITICO, SOCIAL Y CULTURAL PROYECTO SUR",
0176,9,FRENTE RENOVADOR AUTENTICO,
0565,9,FRENTE UNIDAD JUSTICIALISTA SAN LUIS,
0070,9,DE TRABAJADORES POR EL SOCIALISMO,
0516,9,AVANZAR Y CAMBIEMOS POR SAN LUIS,
0201,9,PRIMERO LA GENTE,
0217,9,ENCUENTRO VECINAL CORDOBA,
0502,9,CAMBIEMOS,
0543,9,FRENTE CORDOBA CIUDADANA,
0578,9,UNION POR CORDOBA,
0537,9,FRENTE CHACO MERECE MAS,
0572,9,UN NUEVO PAIS (1P),
0542,9,FRENTE CIVICO Y SOCIAL - CAMBIEMOS,
0544,9,FRENTE DE UNIDAD CIUDADANA,
0547,9,FRENTE JUSTICIALISTA PARA LA VICTORIA,
0521,9,CAMBIEMOS PARA EL BICENTENARIO,
0548,9,FRENTE JUSTICIALISTA POR TUCUMAN,
0180,9,FUERZA REPUBLICANA,
0550,9,FRENTE JUSTICIALISTA SOMOS ENTRE RIOS,
0050,9,SOCIALISTA,
0562,9,SOMOS MENDOZA,
0006,9,INTRANSIGENTE,
0530,9,ESPACIO GRANDE,
0554,9,FRENTE PROGRESISTA CIVICO Y SOCIAL,
0560,9,FRENTE SOCIAL Y POPULAR,
0174,9,POPULAR,
0188,9,UNITE POR LA LIBERTAD Y LA DIGNIDAD,
0202,9,CIUDAD FUTURA,
0510,9,1 PROYECTO SANTAFESINO,
0523,9,CAMBIEMOS RIO NEGRO,
0047,9,COALICION CIVICA - ARI,
0151,9,MOVIMIENTO POPULAR NEUQUINO,
0513,9,1PAIS FRENTE RENOVADOR NEUQUEN +A,
0551,9,FRENTE NEUQUINO,
0575,9,UNIDAD CIUDADANA PARA LA VICTORIA,
0040,9,MOVIMIENTO LIBRES DEL SUR,
0541,9,FRENTE CIVICO POR SANTIAGO,
0061,9,IZQUIERDA POR UNA OPCION SOCIALISTA,
0520,9,CAMBIEMOS PAIS,
0539,9,FRENTE CIUDADANO PARA LA VICTORIA,
0553,9,FRENTE POPULAR PARA LA LIBERACION,
0566,9,FRENTE UNIDAD Y RENOVACION,
0203,9,SALTA SOMOS TODOS,
0002,9,JUSTICIALISTA,
0022,9,HUMANISTA,
0190,9,DE LOS TRABAJADORES SOCIALISTAS,
0536,9,FRENTE CAMBIEMOS LA PAMPA,
0555,9,FRENTE PROGRESISTA PAMPEANO,
0172,9,NUEVA DIRIGENCIA,
0212,9,PRINCIPIOS Y CONVICCION,
0167,9,FEDERAL FUEGUINO,
0207,9,INICIATIVA POR LA UNION,
0524,9,CAMBIEMOS TIERRA DEL FUEGO,
0540,9,FRENTE CIUDADANO Y SOCIAL,
0563,9,FRENTE TIERRA DE UNION,
0573,9,UNA RIOJA,
0074,9,DEL TRABAJO Y DEL PUEBLO,
0153,9,SOCIALISTA AUTENTICO DEL CHUBUT,
0519,9,CAMBIEMOS CHUBUT,
0538,9,FRENTE CHUBUT PARA TODOS,
0857,9,CAMBIA MENDOZA,
0215,9,RENACER POLITICO Y SOCIAL,
0082,9,COMPROMISO FEDERAL,
0228,9,PARTIDO PRIMERO JUJUY,
0251,9,MOVIMIENTO COMUNITARIO PLURICULTURAL,
0406,9,PARTIDO POR LA DIGNIDAD DEL PUEBLO,
0409,9,PODEMOS JUJUY,
0905,9,FRENTE UNIDAD CIUDADANA,
0906,9,FENTE CAMBIA JUJUY,
0033,9,NACIONALISTA CONSTITUCIONAL -  UNIR,
0807,9,GEM CATAMARCA,
0907,9,PARTIDO SAN LUIS SOMOS TODOS,
0908,9,PARTIDO PROYECTO CLASE MEDIA-PROCLAME,
0909,9,PARTIDO UNION VECINAL PROVINCIAL,
23-503,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
23-502,10,JUNTOS POR EL CAMBIO,
02-821,10,A. VECINALISTA PROYECTO LOCAL MERLENSE,
02-884,10,SOMOS LUJAN,
02-888,10,UNIDAD Y ACCION POR MAR CHIQUITA,
02-792,10,UNION VECINAL SALLIQUELO,
02-870,10,ADN SAN ISIDRO,
02-1912,10,CONVOCACIÓN CÍVICA CAMBIA SAN ISIDRO,
03-210,10,UNITE,
06-503,11,JUNTOS POR EL CAMBIO,
06-504,11,CONSENSO FEDERAL,
12-501,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
12-502,11,JUNTOS POR LA RIOJA,
82,11,COMPROMISO FEDERAL,
11-502,11,JUNTOS POR EL CAMBIO,
11-501,11,FRENTE DE TODOS,
11-503,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
01-187,11,AUTODETERMINACION Y LIBERTAD,
"",11,"",
01-501,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
01-504,11,CONSENSO FEDERAL,
02-503,11,FRENTE DE TODOS,
135,11,JUNTOS POR EL CAMBIO,
02-1911,11,FRENTE NOS,
131,11,FRENTE NOS,
133,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
87,11,UNITE POR LA LIBERTAD Y LA DIGNIDAD,
136,11,FRENTE DE TODOS,
137,11,CONSENSO FEDERAL,
01-502,11,FRENTE DE TODOS,
21-504,11,JUNTOS POR EL CAMBIO,
21-505,11,FRENTE DE TODOS,
21-502,11,CONSENSO FEDERAL,
21-503,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
10-503,11,CONSENSO FEDERAL,
10-501,11,FRENTE DE TODOS,
10-502,11,JUNTOS POR EL CAMBIO,
01-502,10,FRENTE DE TODOS,
87,10,UNITE POR LA LIBERTAD Y LA DIGNIDAD,
01-187,10,AUTODETERMINACION Y LIBERTAD,
01-504,10,CONSENSO FEDERAL,
5,10,DEMOCRATA CRISTIANO,
88,10,PARTIDO DIGNIDAD POPULAR,
01-262,10,EL MOVIMIENTO,
13,10,MOVIMIENTO AL SOCIALISMO,
86,10,FRENTE RENOVADOR AUTENTICO,
02-207,10,PARTIDO HUMANISTA,
137,10,CONSENSO FEDERAL,
02-309,10,MOVIMIENTO ORGANIZACION DEMOCRATICA,
02-503,10,FRENTE DE TODOS,
02-816,10,PARTIDO DIGNIDAD POPULAR,
02-865,10,FRENTE PATRIOTA,
133,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
02-276,10,MOVIMIENTO DE AVANZADA SOCIALISTA,
131,10,FRENTE NOS,
36,10,PARTIDO AUTONOMISTA,
01-501,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
02-314,10,PARTIDO REPUBLICANO FEDERAL,
02-315,10,MORAL Y PROGRESO,
135,10,JUNTOS POR EL CAMBIO,
02-1911,10,FRENTE NOS,
01-503,10,JUNTOS POR EL CAMBIO,
01-343,10,MOVIMIENTO DE JUBILADOS Y JUVENTUD,
132,10,FRENTE PATRIOTA,
136,10,FRENTE DE TODOS,
57,10,MOVIMIENTO DE ACCION VECINAL,
02-312,10,FRENTE PATRIOTA,
79,10,PARTIDO RENOVADOR FEDERAL,
02-885,10,UNION VECINAL DE BALCARCE-UVB,
02-826,10,"MISION, ACCION Y COMPROMISO",
"",10,"",
04-501,10,FRENTE DESPERTAR,
04-503,10,HACEMOS POR CORDOBA,
04-502,10,JUNTOS POR EL CAMBIO,
02-767,10,ESPACIO POLITICO AMPLIO,
02-756,10,ALTERNATIVA VECINAL PLATENSE,
02-244,10,PARTIDO LEALTAD Y DIGNIDAD DE LA PROVINCIA DE BUENOS AIRES,
02-866,10,TODOS X BAHIA,
02-585,10,CONCERTACION VECINAL,
02-809,10,BIEN COMUN POR ROSALES,
02-364,10,ACCION MARPLATENSE-AM,
02-752,10,AGRUPACION ATLANTICA,
02-828,10,POR OLAVARRIA TODOS-POT,
02-862,10,UNIÓN VECINAL INDEPENDIENTE,
02-867,10,SAN MIGUEL SOMOS TODOS,
02-833,10,ENCUENTRO PILARENSE,
02-874,10,JUNTOS POR PILAR,
02-868,10,AGRUPACION MUNICIPAL PRIMERO LOBOS,
02-858,10,TODOS POR SAAVEDRA,
02-697,10,ACCION POR VILLARINO,
02-852,10,INTEGRACION VECINALISTA DE VILLARINO,
04-506,10,CONSENSO FEDERAL,
04-217,10,ENCUENTRO VECINAL CORDOBA,
04-504,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
23,10,UNION POPULAR,
02-886,10,A. MUNICIPAL ITUZAINGO POSITIVO,
02-808,10,SIEMPRE ITUZAINGO-SI-,
03-501,10,FRENTE UNIDOS POR LA GENTE,
03-198,10,PARTIDO POPULAR,
03-505,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
03-504,10,CONSENSO FEDERAL,
03-506,10,JUNTOS POR EL CAMBIO,
03-183,10,FRENTE SOMOS CATAMARCA,
03-69,10,GEM,
03-503,10,FRENTE DE TODOS,
02-850,10,AGRUPACION COMPROMISO VECINAL,
03-218,10,UNION DEL CENTRO DEMOCRATICO,
02-877,10,BASE CIUDADANA,
04-505,10,FRENTE DE TODOS,
15-501,10,JUNTOS POR EL CAMBIO,
05-503,10,CONSENSO FEDERAL,
05-502,10,ENCUENTRO POR CORRIENTES - ECO + JUNTOS POR EL CAMBIO,
15-503,10,FRENTE DE TODOS,
15-151,10,MOVIMIENTO POPULAR NEUQUINO,
15-504,10,CONSENSO FEDERAL,
07-152,10,MOVIMIENTO POLO SOCIAL CHUBUT,
17-501,10,FRENTE DE TODOS,
17-503,10,JUNTOS POR EL CAMBIO,
17-504,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
07-151,10,PARTIDO INDEPENDIENTE DEL CHUBUT,
07-501,10,FRENTE DE TODOS,
05-501,10,FRENTE DE TODOS,
17-502,10,UNION POR SALTA,
19,10,CONSERVADOR POPULAR,
05-216,10,PARTIDO CIUDADANOS A GOBERNAR,
09-501,10,FRENTE DE TODOS,
38,10,MOVIMIENTO SOCIALISTA DE LOS TRABAJADORES,
09-503,10,FRENTE AMPLIO FORMOSEÑO JUNTOS POR EL CAMBIO,
69,10,GEN,
09-502,10,CONSENSO FEDERAL,
02-440,10,UNION VECINAL DE ADOLFO GONZALES CHAVES,
13-502,10,FRENTE DE TODOS,
07-502,10,CHUBUT AL FRENTE,
07-503,10,JUNTOS POR EL CAMBIO,
07-504,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
06-180,10,PARTIDO PROYECTO SUR CHACO,
06-501,10,FRENTE DE TODOS,
06-503,10,JUNTOS POR EL CAMBIO,
71,10,PARTIDO DEL OBRERO,
06-504,10,CONSENSO FEDERAL,
33,10,UNIR,
06-502,10,ALTERNATIVA RENOVADORA FEDERAL,
06-179,10,PARTIDO CIUDADANOS A GOBERNAR,
11-502,10,JUNTOS POR EL CAMBIO,
11-501,10,FRENTE DE TODOS,
11-503,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
12-502,10,JUNTOS POR LA RIOJA,
82,10,COMPROMISO FEDERAL,
12-501,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
12-503,10,FRENTE DE TODOS,
06-156,10,ACCION CHAQUEÑA,
15-502,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
13-503,10,CAMBIA MENDOZA,
13-222,10,PROTECTORA FUERZA POLITICA,
13-501,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
10-501,10,FRENTE DE TODOS,
10-502,10,JUNTOS POR EL CAMBIO,
10-504,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
50,10,PARTIDO SOCIALISTA,
08-502,10,JUNTOS POR EL CAMBIO,
68,10,NUEVA IZQUIERDA,
08-501,10,FRENTE DE TODOS,
10-503,10,CONSENSO FEDERAL,
16-503,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
16-502,10,FRENTE DE TODOS,
16-501,10,JUNTOS POR EL CAMBIO,
16-169,10,JUNTOS SOMOS RIO NEGRO,
14-503,10,JUNTOS POR EL CAMBIO,
18-504,10,CONSENSO FEDERAL,
18-502,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
18-177,10,NUEVA DIRIGENCIA,
18-503,10,JUNTOS POR EL CAMBIO,
14-502,10,FRENTE DE TODOS,
18-168,10,PARTIDO DIGNIDAD CIUDADANA,
14-501,10,FRENTE RENOVADOR DE LA CONCORDIA,
18-501,10,FRENTE DE TODOS,
02-856,10,ACTITUD POSITIVA,
21-501,10,FRENTE NOS,
21-505,10,FRENTE DE TODOS,
21-506,10,ALTERNATIVA FEDERAL,
21-177,10,MOVIMIENTO INDEPENDIENTE RENOVADOR,
21-504,10,JUNTOS POR EL CAMBIO,
21-502,10,CONSENSO FEDERAL,
21-503,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
21-199,10,PARTIDO POPULAR,
65,10,UNION CELESTE Y BLANCA,
22-178,10,PARTIDO POPULAR,
22-503,10,JUNTOS POR EL CAMBIO,
40,10,MOVIMIENTO LIBRES DEL SUR,
22-502,10,FRENTE DE TODOS,
22-501,10,FRENTE CIVICO POR SANTIAGO,
19-503,10,FRENTE DE TODOS,
19-213,10,MOVIMIENTO AL SOCIALISMO,
19-501,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
19-502,10,JUNTOS POR EL CAMBIO,
20-503,10,JUNTOS POR EL CAMBIO,
20-502,10,FRENTE DE TODOS,
20-501,10,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
22-179,10,PARTIDO DIGNIDAD POPULAR,
20-176,10,FRENTE RENOVADOR AUTENTICO,
02-737,10,PROPIN-PROPUESTA PINAMAR,
02-194,10,MOVIMIENTO VECINAL DE TRES ARROYOS-MV,
24-502,10,JUNTOS POR EL CAMBIO,
24-203,10,PARTIDO OBRERO,
24-501,10,FRENTE DE TODOS,
24-503,10,VAMOS TODOS A VIVIR MEJOR,
24-187,10,PARTIDO SOCIAL PATAGONICO,
10-504,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
04-502,11,JUNTOS POR EL CAMBIO,
04-217,11,ENCUENTRO VECINAL CORDOBA,
04-506,11,CONSENSO FEDERAL,
04-503,11,HACEMOS POR CORDOBA,
04-504,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
04-505,11,FRENTE DE TODOS,
17-504,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
17-501,11,FRENTE DE TODOS,
19,11,PARTIDO CONSERVADOR POPULAR,
17-502,11,UNIÓN POR SALTA,
17-503,11,JUNTOS POR EL CAMBIO,
05-503,11,CONSENSO FEDERAL,
05-216,11,CIUDADANOS A GOBERNAR,
05-502,11,ENCUENTRO POR CORRIENTES - ECO + JUNTOS POR EL CAMBIO,
05-501,11,FRENTE DE TODOS,
23-504,11,CONSENSO FEDERAL,
23-502,11,JUNTOS POR EL CAMBIO,
23-501,11,FRENTE DE TODOS,
23-503,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
23-181,11,FUERZA REPUBLICANA,
02-1912,11,CONVOCACIÓN CÍVICA - CAMBIA SAN ISIDRO,
16-503,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
16-502,11,FRENTE DE TODOS,
16-169,11,JUNTOS SOMOS RIO NEGRO,
16-501,11,JUNTOS POR EL CAMBIO,
09-503,11,FRENTE AMPLIO FORMOSEÑO JUNTOS POR EL CAMBIO,
09-501,11,FRENTE DE TODOS,
09-502,11,CONSENSO FEDERAL,
68,11,NUEVA IZQUIERDA,
08-501,11,FRENTE DE TODOS,
50,11,PARTIDO SOCIALISTA,
08-502,11,JUNTOS POR EL CAMBIO,
15-501,11,JUNTOS POR EL CAMBIO,
15-503,11,FRENTE DE TODOS,
15-502,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
15-151,11,MOVIMIENTO POPULAR NEUQUINO,
03-503,11,FRENTE DE TODOS,
03-504,11,CONSENSO FEDERAL,
03-506,11,JUNTOS POR EL CAMBIO,
03-69,11,GEM,
15-504,11,CONSENSO FEDERAL,
22-503,11,JUNTOS POR EL CAMBIO,
22-501,11,FRENTE CIVICO POR SANTIAGO,
22-502,11,FRENTE DE TODOS,
40,11,MOVIMIENTO LIBRES DEL SUR,
14-501,11,FRENTE RENOVADOR DE LA CONCORDIA,
14-502,11,FRENTE DE TODOS,
24-501,11,FRENTE DE TODOS,
69,11,GEN,
24-503,11,VAMOS TODOS A VIVIR MEJOR,
01-503,11,JUNTOS POR EL CAMBIO,
18-501,11,FRENTE DE TODOS,
18-503,11,JUNTOS POR EL CAMBIO,
18-504,11,CONSENSO FEDERAL,
14-503,11,JUNTOS POR EL CAMBIO,
24-203,11,PARTIDO OBRERO,
24-502,11,JUNTOS POR EL CAMBIO TIERRA DEL FUEGO,
24-187,11,PARTIDO SOCIAL PATAGONICO,
06-156,11,ACCIÓN CHAQUEÑA,
13-502,11,FRENTE DE TODOS,
13-501,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
13-503,11,CAMBIA MENDOZA,
13-222,11,PROTECTORA FUERZA POLÍTICA,
07-152,11,MOVIMIENTO POLO SOCIAL CHUBUT,
07-503,11,JUNTOS POR EL CAMBIO CHUBUT,
07-504,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
07-151,11,PARTIDO INDEPENDIENTE DEL CHUBUT,
07-501,11,FRENTE DE TODOS,
20-501,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
20-176,11,FRENTE RENOVADOR AUTENTICO,
20-503,11,JUNTOS POR EL CAMBIO,
02-884,11,SOMOS LUJAN,
20-502,11,FRENTE DE TODOS,
19-503,11,FRENTE DE TODOS,
19-502,11,JUNTOS POR EL CAMBIO,
19-501,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
02-792,11,UNION VECINAL SALLIQUELO,
02-888,11,UNIDAD Y ACCION POR MAR CHIQUITA,
02-873,11,A TODA COSTA,
02-737,11,PROPIN-PROPUESTA PINAMAR,
02-752,11,AGRUPACION ATLANTICA,
02-364,11,ACCION MARPLATENSE-AM,
02-864,11,MOVIMIENTO ORGANIZACION DEMOCRATICA-MODE,
02-194,11,MOVIMIENTO VECINAL DE TRES ARROYOS-MV,
02-886,11,AGRUPACIÓN MUNICIPAL ITUZAINGO POSITIVO,
02-866,11,TODOS POR BAHIA,
02-809,11,BIEN COMUN POR ROSALES,
03-505,11,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
02-697,11,ACCION POR VILLARINO,
02-850,11,AGRUPACIÓN COMPROMISO VECINAL,
02-877,11,BASE CIUDADANA,
02-858,11,TODOS POR SAAVEDRA,
02-826,11,"MISIÓN, ACCIÓN Y COMPROMISO",
02-440,11,UNION VECINAL DE ADOLFO GONZALES CHAVES,
02-885,11,UNION VECINAL DE BALCARCE-UVB,
02-868,11,AGRUPACIÓN MUNICIPAL PRIMERO LOBOS,
02-865,11,FRENTE PATRIOTA,
0504,12,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,
0112,12,UNION POR TODOS,
0506,12,JUNTOS,
0507,12,FRENTE DE TODOS,
0508,12,FRENTE VAMOS CON VOS,
0766,12,RENOVADOR FEDERAL,
0864,12,MOVIMIENTO ORGANIZACION DEMOCRATICA,
0000,12,"",
0008,12,FEDERAL,
0019,12,CONSERVADOR POPULAR,
0255,12,MOVIMIENTO AL SOCIALISMO,
0258,12,CORRIENTE DE PENSAMIENTO BONAERENSE,
0298,12,TODOS POR BUENOS AIRES,
0312,12,FRENTE PATRIOTA,
0314,12,REPUBLICANO FEDERAL,
0317,12,VOCACION SOCIAL,
0027,12,UNION CELESTE Y BLANCO,
0106,12,HUMANISTA,
0503,12,AVANZA LIBERTAD,
0860,12,ENCUENTRO VECINAL EN ACCION,
0275,12,VERDE,
0292,12,POPULAR,
0315,12,MORAL Y PROGRESO,
0319,12,UNIDAD SOCIAL,
0320,12,CELESTE PROVIDA,
0321,12,LABORISTA,
0322,12,POLITICA OBRERA,
0323,12,JUSTICIA Y DIGNIDAD PATRIOTICA,
0324,12,ESPERANZA DEL PUEBLO,
0501,12,+ VALORES,
0502,12,"PROYECTO JUSTO, SOCIAL Y HUMANISTA",
0505,12,FRENTE UNION POR EL FUTURO,
0085,12,DEMÓCRATA,
0217,12,ENCUENTRO VECINAL CÓRDOBA,
0229,12,HUMANISTA,
0240,12,MOVIMIENTO AL SOCIALISMO,
0242,12,POPULAR,
0023,12,UNIÓN POPULAR FEDERAL,
0040,12,MOVIMIENTO LIBRES DEL SUR,
0075,12,DE LA CONCERTACIÓN FORJA,
0199,12,POPULAR,
0208,12,MOVIMIENTO AL SOCIALISMO,
0210,12,PROYECTO JOVEN,
0087,12,UNITE POR LA LIBERTAD Y LA DIGNIDAD,
0180,12,DEL CAMPO POPULAR,
0604,12,UNION SOCIAL LEALTAD POPULAR,
