distrito_id,seccion_id,circuito_id,nombre,municipio_id,eleccionorigen_id
6,24,00131,00131,,1
6,24,00132,00132,,1
6,24,0132A,0132A,,1
6,25,0134A,0134A,,1
6,25,0134B,0134B,,1
6,25,0134D,0134D,,1
6,25,0135B,0135B,,1
6,25,0135C,0135C,,1
6,19,00117,00117,,1
6,20,00119,00119,,1
6,21,00122,00122,,1
6,21,00123,00123,,1
6,15,00104,00104,,1
6,15,00105,00105,,1
6,16,00108,00108,,1
6,17,00112,00112,,1
6,17,00113,00113,,1
6,18,00115,00115,,1
4,4,0055A,0055A,,1
2,61,00632,00632,,1
2,55,00420,00420,,1
2,55,00421,00421,,1
2,55,00422,00422,,1
2,53,00402,00402,,1
3,1,00007,00007,,1
2,53,00400,00400,,1
3,1,00001,00001,,1
4,4,00056,00056,,1
2,53,00401,00401,,1
4,5,00061,00061,,1
2,57,00431,00431,,1
3,3,00032,00032,,1
17,1,0002D,0002D,,1
19,3,03020,03020,,1
17,1,0002F,0002F,,1
17,1,0002I,0002I,,1
21,3,0128A,0128A,,1
17,1,0002K,0002K,,1
21,2,00371,00371,,1
21,2,00375,00375,,1
21,3,00117,00117,,1
19,4,00043,00043,,1
19,4,00044,00044,,1
21,3,0128C,0128C,,1
21,3,0128D,0128D,,1
20,7,00019,00019,,1
20,3,00010,00010,,1
21,4,00384,00384,,1
21,3,0128B,0128B,,1
21,2,00369,00369,,1
2,1,00002,00002,,1
21,4,0384A,0384A,,1
2,1,00003,00003,,1
21,4,0378A,0378A,,1
21,1,00402,00402,,1
21,6,00399,00399,,1
21,4,00381,00381,,1
21,4,00382,00382,,1
2,1,00004,00004,,1
2,1,00005,00005,,1
21,3,00118,00118,,1
21,6,00394,00394,,1
2,1,00006,00006,,1
2,7,00079,00079,,1
2,117,00964,00964,,1
2,107,0901B,0901B,,1
2,107,00902,00902,,1
2,72,00606,00606,,1
2,86,00743,00743,,1
1,1,00014,00014,,1
2,17,00157,00157,,1
2,17,00158,00158,,1
2,17,0158A,0158A,,1
2,7,00087,00087,,1
1,1,00015,00015,,1
18,9,00067,00067,,1
18,9,00068,00068,,1
18,9,00069,00069,,1
18,9,00070,00070,,1
18,1,00003,00003,,1
2,107,00904,00904,,1
2,63,0497B,0497B,,1
1,1,00016,00016,,1
2,24,00230,00230,,1
18,1,00020,00020,,1
18,1,00021,00021,,1
2,125,1013A,1013A,,1
2,45,00548,00548,,1
2,45,0548A,0548A,,1
2,45,0548B,0548B,,1
2,46,00338,00338,,1
2,22,00732,00732,,1
2,22,00733,00733,,1
2,20,00173,00173,,1
2,16,00155,00155,,1
2,11,0792D,0792D,,1
18,16,00115,00115,,1
18,16,00116,00116,,1
18,16,00117,00117,,1
18,3,00042,00042,,1
18,3,00043,00043,,1
18,1,00031,00031,,1
18,2,00032,00032,,1
2,130,0399E,0399E,,1
2,1,00007,00007,,1
21,1,0404A,0404A,,1
21,7,0224C,0224C,,1
21,6,00396,00396,,1
21,7,0224E,0224E,,1
21,3,00137,00137,,1
21,6,0401A,0401A,,1
21,6,0401B,0401B,,1
21,4,0384C,0384C,,1
21,5,00104,00104,,1
21,7,00222,00222,,1
21,7,0222A,0222A,,1
21,7,00223,00223,,1
21,3,00120,00120,,1
21,8,00408,00408,,1
21,7,00224,00224,,1
2,2,00011,00011,,1
21,5,00108,00108,,1
2,2,00012,00012,,1
21,6,00389,00389,,1
2,2,00013,00013,,1
2,2,00014,00014,,1
21,6,0390A,0390A,,1
2,2,00015,00015,,1
21,3,00142,00142,,1
21,7,00232,00232,,1
21,6,00391,00391,,1
21,6,0391A,0391A,,1
21,7,00235,00235,,1
21,9,00002,00002,,1
21,9,00003,00003,,1
21,7,00225,00225,,1
21,9,00007,00007,,1
21,6,0386B,0386B,,1
21,9,00015,00015,,1
21,9,00008,00008,,1
21,9,00012,00012,,1
21,9,00013,00013,,1
21,8,0411A,0411A,,1
21,6,00400,00400,,1
21,9,00019,00019,,1
21,9,00021,00021,,1
21,9,00016,00016,,1
21,8,0413A,0413A,,1
21,9,00017,00017,,1
21,9,00009,00009,,1
21,9,00010,00010,,1
18,10,00075,00075,,1
18,2,00036,00036,,1
17,20,0089A,0089A,,1
17,20,0089B,0089B,,1
17,13,0059A,0059A,,1
17,13,0060A,0060A,,1
17,13,0061A,0061A,,1
17,18,0079A,0079A,,1
17,10,0049E,0049E,,1
17,7,0033B,0033B,,1
17,7,0033C,0033C,,1
17,8,0041D,0041D,,1
17,8,0042A,0042A,,1
17,4,0017A,0017A,,1
17,4,0017B,0017B,,1
17,5,0022E,0022E,,1
17,5,0023A,0023A,,1
17,5,0025B,0025B,,1
17,5,0025C,0025C,,1
17,3,0012C,0012C,,1
17,4,0015E,0015E,,1
17,4,0015G,0015G,,1
17,4,0016A,0016A,,1
17,1,0003K,0003K,,1
17,1,0003A,0003A,,1
17,1,0003B,0003B,,1
17,1,0002N,0002N,,1
17,1,0001D,0001D,,1
17,1,0002A,0002A,,1
17,1,0002B,0002B,,1
17,1,0002G,0002G,,1
16,12,00066,00066,,1
16,12,00070,00070,,1
17,1,0001A,0001A,,1
16,12,00063,00063,,1
16,11,00052,00052,,1
16,11,00053,00053,,1
2,34,0491A,0491A,,1
16,12,00062,00062,,1
16,3,00009,00009,,1
16,6,00028,00028,,1
16,6,00030,00030,,1
15,15,00065,00065,,1
16,1,00001,00001,,1
15,8,00031,00031,,1
15,13,00051,00051,,1
15,13,00052,00052,,1
15,14,00053,00053,,1
15,2,0009C,0009C,,1
15,2,00010,00010,,1
15,5,00018,00018,,1
15,1,00072,00072,,1
2,34,00492,00492,,1
15,1,0074A,0074A,,1
15,1,0007A,0007A,,1
15,1,0002A,0002A,,1
15,1,00004,00004,,1
15,1,0001C,0001C,,1
15,1,0001G,0001G,,1
14,17,00081,00081,,1
14,17,0082A,0082A,,1
15,1,00001,00001,,1
14,14,00071,00071,,1
8,1,00003,00003,,1
7,15,00099,00099,,1
7,15,00103,00103,,1
7,15,00106,00106,,1
7,12,00070,00070,,1
7,12,00071,00071,,1
7,15,00087,00087,,1
2,70,00585,00585,,1
2,25,00232,00232,,1
18,1,00002,00002,,1
2,107,00903,00903,,1
2,70,00584,00584,,1
2,63,00467,00467,,1
18,4,00047,00047,,1
2,63,0504A,0504A,,1
2,63,00487,00487,,1
2,63,00488,00488,,1
10,15,00122,00122,,1
21,18,00085,00085,,1
21,18,0085A,0085A,,1
21,18,00086,00086,,1
2,117,0973A,0973A,,1
2,117,00974,00974,,1
2,117,00975,00975,,1
2,117,0975A,0975A,,1
2,117,0975B,0975B,,1
18,1,00004,00004,,1
21,18,00087,00087,,1
2,64,00525,00525,,1
2,64,00526,00526,,1
2,64,00527,00527,,1
2,64,00528,00528,,1
17,5,0020A,0020A,,1
2,92,00791,00791,,1
10,15,00124,00124,,1
2,22,00729,00729,,1
21,18,00088,00088,,1
21,18,00089,00089,,1
10,15,00120,00120,,1
2,60,00445,00445,,1
2,63,00474,00474,,1
21,18,00091,00091,,1
2,67,00554,00554,,1
21,18,00092,00092,,1
2,7,00086,00086,,1
21,8,00415,00415,,1
21,9,00001,00001,,1
21,13,00316,00316,,1
21,13,00317,00317,,1
14,5,00029,00029,,1
14,5,00030,00030,,1
14,5,00031,00031,,1
14,6,00032,00032,,1
21,14,00347,00347,,1
21,15,00345,00345,,1
21,15,0345A,0345A,,1
21,14,0349C,0349C,,1
22,1,00002,00002,,1
22,1,0002A,0002A,,1
21,6,00392,00392,,1
23,1,00009,00009,,1
23,1,0009A,0009A,,1
22,6,00043,00043,,1
23,1,00020,00020,,1
22,18,00154,00154,,1
1,3,00041,00041,,1
1,2,00024,00024,,1
1,9,00098,00098,,1
1,9,00099,00099,,1
1,12,00124,00124,,1
1,12,00125,00125,,1
23,11,00137,00137,,1
23,11,0137A,0137A,,1
5,2,0012B,0012B,,1
2,15,00148,00148,,1
2,37,00296,00296,,1
2,37,00297,00297,,1
2,37,00298,00298,,1
2,47,00340,00340,,1
2,54,00409,00409,,1
2,63,0496B,0496B,,1
2,69,00576,00576,,1
2,69,0576A,0576A,,1
2,85,00741,00741,,1
2,115,00957,00957,,1
2,121,00980,00980,,1
15,1,0062A,0062A,,1
14,14,00069,00069,,1
14,4,00021,00021,,1
14,4,00022,00022,,1
14,10,00061,00061,,1
15,7,00028,00028,,1
15,7,0029A,0029A,,1
15,7,0029B,0029B,,1
15,8,0030A,0030A,,1
15,8,0030B,0030B,,1
14,11,00063,00063,,1
15,13,00049,00049,,1
15,13,0049A,0049A,,1
15,13,00050,00050,,1
15,4,00017,00017,,1
15,4,0017B,0017B,,1
15,4,00071,00071,,1
16,11,00049,00049,,1
16,11,00051,00051,,1
16,12,00061,00061,,1
16,6,0023A,0023A,,1
16,6,00024,00024,,1
16,6,00026,00026,,1
16,6,00027,00027,,1
17,1,0003I,0003I,,1
17,1,0003J,0003J,,1
17,5,0022D,0022D,,1
17,10,0049A,0049A,,1
17,10,0049B,0049B,,1
17,10,0049C,0049C,,1
17,5,0025A,0025A,,1
17,2,0009A,0009A,,1
17,2,0009B,0009B,,1
2,27,0248C,0248C,,1
1,14,00151,00151,,1
1,11,00118,00118,,1
2,122,00997,00997,,1
1,14,00149,00149,,1
1,14,00150,00150,,1
21,13,00340,00340,,1
1,14,00148,00148,,1
21,14,00342,00342,,1
1,13,00145,00145,,1
1,13,00146,00146,,1
1,13,00147,00147,,1
1,13,00143,00143,,1
1,13,00144,00144,,1
2,19,00164,00164,,1
2,16,00156,00156,,1
2,19,0164A,0164A,,1
1,13,00136,00136,,1
1,13,00137,00137,,1
2,122,00995,00995,,1
1,12,00133,00133,,1
1,13,00134,00134,,1
1,13,00135,00135,,1
2,130,0399C,0399C,,1
2,130,0399D,0399D,,1
4,3,00033,00033,,1
4,3,00034,00034,,1
4,3,00037,00037,,1
1,12,00130,00130,,1
1,12,00131,00131,,1
1,1,00018,00018,,1
18,9,00071,00071,,1
18,10,00074,00074,,1
1,1,00019,00019,,1
2,117,00968,00968,,1
2,117,00969,00969,,1
2,117,00970,00970,,1
2,117,00972,00972,,1
2,13,0125A,0125A,,1
2,13,00126,00126,,1
2,13,00127,00127,,1
2,21,00176,00176,,1
2,21,00177,00177,,1
1,2,00020,00020,,1
1,2,00021,00021,,1
1,12,00132,00132,,1
2,19,00166,00166,,1
1,12,00129,00129,,1
1,12,00127,00127,,1
2,121,00981,00981,,1
2,121,00982,00982,,1
1,12,00126,00126,,1
1,11,00122,00122,,1
1,11,00123,00123,,1
18,1,00025,00025,,1
17,19,0088C,0088C,,1
17,7,0033A,0033A,,1
17,21,0093A,0093A,,1
17,21,0093B,0093B,,1
17,21,0094B,0094B,,1
2,4,00033,00033,,1
19,1,01002,01002,,1
2,5,00048,00048,,1
21,18,00093,00093,,1
2,105,00873,00873,,1
10,15,00121,00121,,1
21,18,00094,00094,,1
9,4,00036,00036,,1
2,125,01016,01016,,1
21,18,00095,00095,,1
12,6,0022B,0022B,,1
12,6,0023A,0023A,,1
12,6,0023B,0023B,,1
2,121,00990,00990,,1
2,121,00991,00991,,1
2,112,00947,00947,,1
2,112,00948,00948,,1
2,112,00949,00949,,1
2,109,00926,00926,,1
2,106,00889,00889,,1
2,105,00879,00879,,1
2,99,00849,00849,,1
2,99,0849A,0849A,,1
2,99,00850,00850,,1
2,99,00851,00851,,1
2,99,00852,00852,,1
2,93,00797,00797,,1
2,92,00788,00788,,1
2,92,00784,00784,,1
2,84,0711B,0711B,,1
2,82,00691,00691,,1
2,82,0691A,0691A,,1
2,82,00692,00692,,1
2,71,00597,00597,,1
2,71,00598,00598,,1
2,63,00505,00505,,1
2,63,00497,00497,,1
2,63,0497A,0497A,,1
2,61,00627,00627,,1
21,18,00096,00096,,1
14,8,00047,00047,,1
14,8,00048,00048,,1
21,18,0096A,0096A,,1
21,18,00097,00097,,1
21,18,00098,00098,,1
21,18,00100,00100,,1
21,18,00101,00101,,1
21,19,00207,00207,,1
21,19,00208,00208,,1
6,13,00089,00089,,1
6,13,00092,00092,,1
6,13,00094,00094,,1
6,14,00099,00099,,1
6,14,00101,00101,,1
6,11,00079,00079,,1
6,11,00080,00080,,1
6,13,00088,00088,,1
6,8,00065,00065,,1
6,9,00070,00070,,1
20,1,00004,00004,,1
20,1,0004A,0004A,,1
2,33,00283,00283,,1
2,33,00284,00284,,1
2,33,00285,00285,,1
19,9,00106,00106,,1
19,9,00107,00107,,1
19,6,07005,07005,,1
19,2,00016,00016,,1
4,9,00130,00130,,1
4,18,0263C,0263C,,1
4,18,0263D,0263D,,1
4,18,0263E,0263E,,1
4,18,00264,00264,,1
4,18,0264A,0264A,,1
4,1,0010E,0010E,,1
3,10,00087,00087,,1
2,97,00833,00833,,1
2,97,00834,00834,,1
2,54,00405,00405,,1
2,54,00406,00406,,1
2,54,00407,00407,,1
2,54,00408,00408,,1
4,1,0005F,0005F,,1
2,63,0496F,0496F,,1
3,16,00153,00153,,1
18,3,00044,00044,,1
18,16,0113A,0113A,,1
18,16,00114,00114,,1
18,16,0114A,0114A,,1
2,67,0567A,0567A,,1
13,7,00057,00057,,1
13,9,00073,00073,,1
13,7,00065,00065,,1
13,3,0030D,0030D,,1
13,12,00091,00091,,1
13,12,00094,00094,,1
13,10,00077,00077,,1
13,10,00080,00080,,1
13,13,00097,00097,,1
13,13,0099A,0099A,,1
13,17,00126,00126,,1
13,17,00127,00127,,1
13,17,0127A,0127A,,1
13,16,00109,00109,,1
13,16,00113,00113,,1
13,16,00120,00120,,1
14,6,00033,00033,,1
14,7,00040,00040,,1
14,7,00041,00041,,1
2,57,00432,00432,,1
3,13,00119,00119,,1
3,13,00120,00120,,1
3,7,00068,00068,,1
3,10,00082,00082,,1
3,10,00083,00083,,1
13,16,00108,00108,,1
13,12,00096,00096,,1
13,12,0093A,0093A,,1
13,7,00064,00064,,1
13,7,0060A,0060A,,1
13,5,00042,00042,,1
18,1,00018,00018,,1
2,83,00707,00707,,1
21,19,00214,00214,,1
21,19,0215A,0215A,,1
2,49,00356,00356,,1
2,49,00357,00357,,1
21,19,0216A,0216A,,1
21,19,00217,00217,,1
21,19,00218,00218,,1
21,19,00219,00219,,1
21,20,00417,00417,,1
23,10,00104,00104,,1
23,10,00105,00105,,1
23,10,00106,00106,,1
24,2,00021,00021,,1
24,3,00022,00022,,1
24,3,00023,00023,,1
24,3,00024,00024,,1
24,3,00025,00025,,1
24,3,00027,00027,,1
24,3,00028,00028,,1
23,11,00131,00131,,1
23,11,00136,00136,,1
22,18,00153,00153,,1
22,1,00001,00001,,1
21,8,00414,00414,,1
21,8,0414A,0414A,,1
19,4,00047,00047,,1
19,4,00048,00048,,1
16,12,00067,00067,,1
15,9,00034,00034,,1
15,9,0034A,0034A,,1
15,9,00035,00035,,1
15,9,0035A,0035A,,1
9,3,00031,00031,,1
8,5,00100,00100,,1
7,8,00061,00061,,1
7,8,00062,00062,,1
4,12,0152A,0152A,,1
23,1,0013A,0013A,,1
21,20,0418A,0418A,,1
21,20,0418B,0418B,,1
21,20,00419,00419,,1
3,2,00015,00015,,1
3,4,00033,00033,,1
3,4,00034,00034,,1
3,13,00114,00114,,1
3,13,00115,00115,,1
3,9,00080,00080,,1
3,3,00030,00030,,1
3,1,00006,00006,,1
2,55,00417,00417,,1
2,55,00418,00418,,1
2,55,00419,00419,,1
4,4,0044A,0044A,,1
4,4,00055,00055,,1
2,56,00428,00428,,1
2,111,00938,00938,,1
2,111,00939,00939,,1
2,110,0929A,0929A,,1
2,110,00930,00930,,1
2,110,00931,00931,,1
21,20,0422A,0422A,,1
21,20,0422B,0422B,,1
4,1,0013B,0013B,,1
8,14,00260,00260,,1
8,10,00198,00198,,1
8,10,00199,00199,,1
9,4,0035A,0035A,,1
9,4,0035B,0035B,,1
9,2,0022A,0022A,,1
9,7,00076,00076,,1
10,13,00109,00109,,1
10,4,00035,00035,,1
10,16,0125B,0125B,,1
10,16,0126A,0126A,,1
10,16,0126B,0126B,,1
10,16,0127A,0127A,,1
9,6,0063A,0063A,,1
14,2,0010A,0010A,,1
15,1,0004A,0004A,,1
15,2,00013,00013,,1
16,8,0040A,0040A,,1
15,5,00021,00021,,1
15,8,0032A,0032A,,1
15,12,00047,00047,,1
15,12,0047A,0047A,,1
15,12,0048A,0048A,,1
16,1,00002,00002,,1
16,1,00004,00004,,1
16,2,00007,00007,,1
16,4,00014,00014,,1
16,5,00020,00020,,1
11,21,00088,00088,,1
2,84,00712,00712,,1
2,84,00713,00713,,1
2,84,00714,00714,,1
12,6,00024,00024,,1
12,4,0011B,0011B,,1
11,15,00060,00060,,1
10,12,00103,00103,,1
10,12,00104,00104,,1
19,5,00056,00056,,1
19,5,00057,00057,,1
19,5,00058,00058,,1
19,5,00059,00059,,1
19,5,00060,00060,,1
15,10,0040A,0040A,,1
15,10,00041,00041,,1
15,10,00042,00042,,1
15,10,0042A,0042A,,1
15,10,0042B,0042B,,1
15,10,00066,00066,,1
15,1,00003,00003,,1
13,11,00085,00085,,1
12,5,00017,00017,,1
11,5,00017,00017,,1
11,5,00018,00018,,1
8,15,00273,00273,,1
6,1,00020,00020,,1
5,19,00113,00113,,1
5,19,00114,00114,,1
5,19,00115,00115,,1
5,19,00116,00116,,1
5,19,00117,00117,,1
4,20,0291A,0291A,,1
2,103,00867,00867,,1
2,103,00868,00868,,1
2,47,00341,00341,,1
2,47,00342,00342,,1
2,47,00343,00343,,1
2,59,00440,00440,,1
2,59,00441,00441,,1
2,59,00442,00442,,1
4,15,00224,00224,,1
4,15,0225A,0225A,,1
4,15,00226,00226,,1
4,15,0226A,0226A,,1
3,15,00141,00141,,1
3,15,00142,00142,,1
3,15,00143,00143,,1
2,24,0231A,0231A,,1
2,84,00717,00717,,1
2,25,0232A,0232A,,1
2,25,00233,00233,,1
2,25,00234,00234,,1
2,29,00191,00191,,1
2,29,00192,00192,,1
2,29,00193,00193,,1
2,29,0196A,0196A,,1
2,29,00197,00197,,1
2,29,00198,00198,,1
2,100,0746A,0746A,,1
23,2,00026,00026,,1
2,44,00335,00335,,1
2,44,00336,00336,,1
23,1,00006,00006,,1
23,1,00008,00008,,1
22,25,00211,00211,,1
22,25,00212,00212,,1
22,25,00213,00213,,1
22,17,0147A,0147A,,1
22,17,00148,00148,,1
22,17,0148A,0148A,,1
22,6,0049A,0049A,,1
22,6,00050,00050,,1
22,13,0110A,0110A,,1
22,13,00113,00113,,1
22,16,00135,00135,,1
22,16,00136,00136,,1
22,3,00029,00029,,1
22,3,00030,00030,,1
22,5,0040A,0040A,,1
22,5,00041,00041,,1
22,5,00042,00042,,1
22,1,00011,00011,,1
21,22,0268A,0268A,,1
21,22,00269,00269,,1
21,22,00258,00258,,1
21,22,00259,00259,,1
2,87,00756,00756,,1
2,87,00757,00757,,1
2,87,00758,00758,,1
15,16,00060,00060,,1
15,6,00022,00022,,1
15,6,0022A,0022A,,1
15,6,00023,00023,,1
17,1,0002C,0002C,,1
16,2,00008,00008,,1
17,1,0004A,0004A,,1
17,1,0002O,0002O,,1
16,5,00022,00022,,1
15,2,00076,00076,,1
15,3,00014,00014,,1
17,1,0001F,0001F,,1
16,11,00048,00048,,1
17,10,0050A,0050A,,1
17,6,0029H,0029H,,1
17,22,0099A,0099A,,1
6,4,00040,00040,,1
10,5,00040,00040,,1
10,5,00041,00041,,1
13,16,00117,00117,,1
13,7,00062,00062,,1
13,7,0062A,0062A,,1
13,6,0054A,0054A,,1
13,1,00013,00013,,1
12,10,0034B,0034B,,1
12,10,0035A,0035A,,1
12,11,00036,00036,,1
12,15,0047A,0047A,,1
12,15,0047B,0047B,,1
12,15,0048A,0048A,,1
11,15,00056,00056,,1
11,8,00031,00031,,1
2,76,00643,00643,,1
2,76,00644,00644,,1
2,76,00645,00645,,1
2,76,00646,00646,,1
2,76,00647,00647,,1
2,76,00648,00648,,1
4,9,00119,00119,,1
4,9,00124,00124,,1
4,6,00075,00075,,1
4,6,00088,00088,,1
2,63,00463,00463,,1
2,63,00464,00464,,1
24,1,00002,00002,,1
2,48,00346,00346,,1
2,48,00347,00347,,1
2,48,00350,00350,,1
2,49,00358,00358,,1
2,49,00359,00359,,1
2,49,00360,00360,,1
21,13,00310,00310,,1
21,13,00311,00311,,1
21,3,0134A,0134A,,1
19,3,00039,00039,,1
19,3,00040,00040,,1
19,3,00041,00041,,1
17,12,0058B,0058B,,1
17,6,0027B,0027B,,1
17,6,0028A,0028A,,1
17,1,0004C,0004C,,1
15,7,0026A,0026A,,1
15,7,0026B,0026B,,1
15,7,0026C,0026C,,1
15,7,0026D,0026D,,1
15,7,00027,00027,,1
13,16,00114,00114,,1
2,63,0508C,0508C,,1
9,7,0080A,0080A,,1
9,7,0080B,0080B,,1
9,1,00021,00021,,1
4,1,00002,00002,,1
15,1,00008,00008,,1
15,7,00029,00029,,1
15,7,00068,00068,,1
15,8,00030,00030,,1
17,1,0002H,0002H,,1
17,8,0043F,0043F,,1
17,21,0097B,0097B,,1
22,6,00051,00051,,1
22,6,00052,00052,,1
22,6,00053,00053,,1
22,6,0053A,0053A,,1
22,6,00054,00054,,1
19,1,01012,01012,,1
22,6,00055,00055,,1
22,6,00059,00059,,1
21,3,00114,00114,,1
21,3,00115,00115,,1
22,6,00060,00060,,1
22,6,00061,00061,,1
22,6,00062,00062,,1
19,2,00017,00017,,1
22,6,00063,00063,,1
21,3,00138,00138,,1
21,6,0388A,0388A,,1
21,3,00125,00125,,1
2,78,00661,00661,,1
2,78,00662,00662,,1
23,16,00217,00217,,1
23,16,00218,00218,,1
23,16,00219,00219,,1
23,16,00220,00220,,1
23,16,00221,00221,,1
22,19,00162,00162,,1
22,19,00163,00163,,1
22,19,00164,00164,,1
22,19,00165,00165,,1
22,19,00166,00166,,1
21,13,00301,00301,,1
19,5,00061,00061,,1
19,5,00062,00062,,1
17,21,0091D,0091D,,1
17,21,0092A,0092A,,1
15,10,0066A,0066A,,1
15,11,00043,00043,,1
15,11,00044,00044,,1
15,11,0044A,0044A,,1
15,11,0044B,0044B,,1
13,11,0086A,0086A,,1
13,11,00087,00087,,1
13,11,00088,00088,,1
11,6,00023,00023,,1
11,7,00024,00024,,1
8,15,00275,00275,,1
8,10,00186,00186,,1
7,2,00032,00032,,1
7,3,00033,00033,,1
7,5,00042,00042,,1
5,19,00120,00120,,1
23,6,00073,00073,,1
6,3,00033,00033,,1
6,1,00027,00027,,1
6,2,00028,00028,,1
6,2,0028A,0028A,,1
6,3,00036,00036,,1
6,7,00050,00050,,1
6,7,00051,00051,,1
17,23,0103B,0103B,,1
18,1,00014,00014,,1
18,13,00093,00093,,1
17,16,0075A,0075A,,1
17,1,0002L,0002L,,1
4,4,00046,00046,,1
21,12,00293,00293,,1
21,11,00056,00056,,1
21,11,00061,00061,,1
21,11,00062,00062,,1
21,11,00046,00046,,1
21,7,00237,00237,,1
21,8,0411B,0411B,,1
2,57,00430,00430,,1
3,8,00069,00069,,1
3,8,00070,00070,,1
3,8,00075,00075,,1
3,10,00084,00084,,1
3,10,00085,00085,,1
3,4,00035,00035,,1
3,4,00037,00037,,1
3,4,00038,00038,,1
3,4,00040,00040,,1
3,4,00041,00041,,1
2,73,0617A,0617A,,1
2,96,00824,00824,,1
2,96,00825,00825,,1
2,96,00826,00826,,1
2,96,00827,00827,,1
2,96,00828,00828,,1
2,96,00829,00829,,1
2,96,00830,00830,,1
4,6,00073,00073,,1
4,2,0016B,0016B,,1
4,2,0016C,0016C,,1
4,2,00017,00017,,1
4,2,00019,00019,,1
4,2,00020,00020,,1
4,1,0006E,0006E,,1
13,10,00079,00079,,1
13,9,00075,00075,,1
2,105,00876,00876,,1
19,1,01013,01013,,1
14,4,00026,00026,,1
10,9,00077,00077,,1
10,9,00080,00080,,1
2,63,00498,00498,,1
13,9,00074,00074,,1
6,8,00060,00060,,1
6,10,00075,00075,,1
6,9,00069,00069,,1
6,9,00068,00068,,1
6,8,00066,00066,,1
6,8,00067,00067,,1
6,10,00073,00073,,1
6,8,00064,00064,,1
13,14,0100A,0100A,,1
13,14,0100B,0100B,,1
21,7,0223A,0223A,,1
21,4,0378B,0378B,,1
21,3,0120A,0120A,,1
21,3,0120B,0120B,,1
21,3,00121,00121,,1
18,13,00091,00091,,1
13,13,00098,00098,,1
13,13,0098A,0098A,,1
13,12,00095,00095,,1
22,22,0193A,0193A,,1
22,23,00194,00194,,1
22,23,00195,00195,,1
22,23,0195A,0195A,,1
22,23,00196,00196,,1
22,23,00197,00197,,1
22,24,00198,00198,,1
22,24,00199,00199,,1
22,24,00200,00200,,1
21,6,0396A,0396A,,1
21,3,00143,00143,,1
21,8,00412,00412,,1
21,10,00037,00037,,1
21,10,00025,00025,,1
22,7,0067A,0067A,,1
21,6,0395B,0395B,,1
21,11,0055A,0055A,,1
22,8,00072,00072,,1
22,8,0072A,0072A,,1
22,8,0072B,0072B,,1
22,10,00095,00095,,1
22,11,00097,00097,,1
22,2,00025,00025,,1
22,24,00202,00202,,1
22,24,00203,00203,,1
22,25,00214,00214,,1
22,25,00215,00215,,1
22,25,0215A,0215A,,1
22,26,00216,00216,,1
22,26,00217,00217,,1
22,26,00218,00218,,1
22,26,00219,00219,,1
22,27,00221,00221,,1
8,9,00177,00177,,1
8,9,00179,00179,,1
8,9,00180,00180,,1
7,6,0048A,0048A,,1
7,6,00049,00049,,1
7,6,0050A,0050A,,1
6,24,00130,00130,,1
5,9,00058,00058,,1
4,13,00191,00191,,1
4,13,0191A,0191A,,1
4,13,00192,00192,,1
4,13,00193,00193,,1
4,1,0011A,0011A,,1
4,1,0009A,0009A,,1
2,108,00914,00914,,1
2,108,00915,00915,,1
2,108,00916,00916,,1
2,63,00517,00517,,1
6,15,00103,00103,,1
6,15,00102,00102,,1
6,14,00100,00100,,1
17,23,0102A,0102A,,1
17,23,0103A,0103A,,1
17,16,0074A,0074A,,1
17,17,0077E,0077E,,1
17,17,0078A,0078A,,1
17,21,0097C,0097C,,1
17,21,0097D,0097D,,1
17,21,0098A,0098A,,1
17,8,0043D,0043D,,1
17,8,0044D,0044D,,1
17,8,0044E,0044E,,1
17,10,0049J,0049J,,1
17,10,0049K,0049K,,1
17,11,0052C,0052C,,1
17,11,0052D,0052D,,1
21,22,0254A,0254A,,1
21,22,00255,00255,,1
21,22,00256,00256,,1
17,6,0029D,0029D,,1
17,6,0029F,0029F,,1
17,6,0029G,0029G,,1
21,22,0259A,0259A,,1
21,22,00260,00260,,1
21,22,0268B,0268B,,1
21,22,00270,00270,,1
21,22,00271,00271,,1
6,13,00096,00096,,1
6,13,00097,00097,,1
6,13,00093,00093,,1
6,13,00095,00095,,1
6,18,00116,00116,,1
7,1,00015,00015,,1
2,63,00471,00471,,1
10,4,00029,00029,,1
10,4,00030,00030,,1
12,7,00026,00026,,1
15,16,0061B,0061B,,1
16,9,0043A,0043A,,1
16,10,00044,00044,,1
21,5,0106A,0106A,,1
21,2,0368B,0368B,,1
21,7,0224A,0224A,,1
22,9,00078,00078,,1
23,13,00181,00181,,1
22,9,00079,00079,,1
22,9,00080,00080,,1
22,9,00081,00081,,1
22,9,00082,00082,,1
22,9,00083,00083,,1
22,9,00084,00084,,1
22,9,00085,00085,,1
2,63,00518,00518,,1
23,17,00231,00231,,1
23,17,00232,00232,,1
23,16,0223B,0223B,,1
23,16,00225,00225,,1
23,13,00182,00182,,1
23,13,00183,00183,,1
23,13,00189,00189,,1
23,14,00199,00199,,1
23,12,00151,00151,,1
23,12,00152,00152,,1
23,12,00153,00153,,1
23,12,00165,00165,,1
23,11,00134,00134,,1
23,10,00117,00117,,1
23,11,00125,00125,,1
23,11,00132,00132,,1
23,11,00133,00133,,1
23,7,00084,00084,,1
23,8,00085,00085,,1
23,8,00086,00086,,1
23,10,00108,00108,,1
23,5,00063,00063,,1
